"dataPackageID"	"systemID"	"title"	"givenName"	"middleInitial"	"surName"	"role"	"organizationName"	"email"	"onlineDescription"	"url"
"knb-lter-pie.150.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013i). Year 2006, 15-30 Minute Measurements of Stage, Water Temperature, and Conductivity in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/f730cd88f983a89186d095c7119dfb28"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=150&revision=3"
"knb-lter-pie.150.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013i). Year 2006, 15-30 Minute Measurements of Stage, Water Temperature, and Conductivity in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/f730cd88f983a89186d095c7119dfb28"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=150&revision=3"
"knb-lter-pie.150.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013i). Year 2006, 15-30 Minute Measurements of Stage, Water Temperature, and Conductivity in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/f730cd88f983a89186d095c7119dfb28"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=150&revision=3"
"knb-lter-pie.151.5"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013k). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/03ae50195d3e060c3c3ad554d78a9fb8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=151&revision=5"
"knb-lter-pie.151.5"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013k). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/03ae50195d3e060c3c3ad554d78a9fb8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=151&revision=5"
"knb-lter-pie.151.5"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013k). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/03ae50195d3e060c3c3ad554d78a9fb8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=151&revision=5"
"knb-lter-pie.151.5"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013k). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 5. Environmental Data Initiative. https://doi.org/10.6073/pasta/03ae50195d3e060c3c3ad554d78a9fb8"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=151&revision=5"
"knb-lter-pie.152.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014d). Year 2003, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/dd612eb03f9872291461ca6d649fe950"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=152&revision=4"
"knb-lter-pie.152.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014d). Year 2003, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/dd612eb03f9872291461ca6d649fe950"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=152&revision=4"
"knb-lter-pie.152.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014d). Year 2003, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/dd612eb03f9872291461ca6d649fe950"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=152&revision=4"
"knb-lter-pie.152.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014d). Year 2003, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/dd612eb03f9872291461ca6d649fe950"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=152&revision=4"
"knb-lter-pie.153.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014e). Year 2004, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/82b2b9bffbb27d32301cbcea36ae638b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=153&revision=4"
"knb-lter-pie.153.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014e). Year 2004, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/82b2b9bffbb27d32301cbcea36ae638b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=153&revision=4"
"knb-lter-pie.153.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014e). Year 2004, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/82b2b9bffbb27d32301cbcea36ae638b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=153&revision=4"
"knb-lter-pie.153.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014e). Year 2004, 15 Minute Measurements of Stage, Water Temperature, Conductivity, Dissolved Oxygen, and pH in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/82b2b9bffbb27d32301cbcea36ae638b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=153&revision=4"
"knb-lter-pie.154.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014f). Year 2005, 15 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/c7134706e1da91f0d3dc20397bbca293"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=154&revision=4"
"knb-lter-pie.154.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014f). Year 2005, 15 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/c7134706e1da91f0d3dc20397bbca293"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=154&revision=4"
"knb-lter-pie.154.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014f). Year 2005, 15 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/c7134706e1da91f0d3dc20397bbca293"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=154&revision=4"
"knb-lter-pie.154.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014f). Year 2005, 15 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/c7134706e1da91f0d3dc20397bbca293"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=154&revision=4"
"knb-lter-pie.155.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014g). Year 2006, 10 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/f635c7185a4cb0d512e59c74e421b99b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=155&revision=4"
"knb-lter-pie.155.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014g). Year 2006, 10 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/f635c7185a4cb0d512e59c74e421b99b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=155&revision=4"
"knb-lter-pie.155.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014g). Year 2006, 10 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/f635c7185a4cb0d512e59c74e421b99b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=155&revision=4"
"knb-lter-pie.155.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014g). Year 2006, 10 or 30 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/f635c7185a4cb0d512e59c74e421b99b"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=155&revision=4"
"knb-lter-pie.156.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014d). Year 2005, 15-30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/d3c106dfafbc14ae46e55dbd084a7c68"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=156&revision=3"
"knb-lter-pie.156.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014d). Year 2005, 15-30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/d3c106dfafbc14ae46e55dbd084a7c68"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=156&revision=3"
"knb-lter-pie.156.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014d). Year 2005, 15-30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/d3c106dfafbc14ae46e55dbd084a7c68"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=156&revision=3"
"knb-lter-pie.156.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014d). Year 2005, 15-30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/d3c106dfafbc14ae46e55dbd084a7c68"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=156&revision=3"
"knb-lter-pie.157.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014e). Year 2006, 10, 15 or 30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/ea350e307ecfdd5f01b7b74675b251f1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=157&revision=3"
"knb-lter-pie.157.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014e). Year 2006, 10, 15 or 30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/ea350e307ecfdd5f01b7b74675b251f1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=157&revision=3"
"knb-lter-pie.157.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014e). Year 2006, 10, 15 or 30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/ea350e307ecfdd5f01b7b74675b251f1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=157&revision=3"
"knb-lter-pie.157.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014e). Year 2006, 10, 15 or 30 Minute Measurements of Stage, Water Temperature, Conductivity in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/ea350e307ecfdd5f01b7b74675b251f1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=157&revision=3"
"knb-lter-pie.158.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014f). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/c63dd9e7af5f3669ee77414f34b176da"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=158&revision=4"
"knb-lter-pie.158.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014f). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/c63dd9e7af5f3669ee77414f34b176da"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=158&revision=4"
"knb-lter-pie.158.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014f). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/c63dd9e7af5f3669ee77414f34b176da"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=158&revision=4"
"knb-lter-pie.158.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W., & Vorosmarty, C. (2014f). Year 2007, 10 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/c63dd9e7af5f3669ee77414f34b176da"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=158&revision=4"
"knb-lter-pie.162.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. (2013i). Year 2008, meteorological data, 15 minute intervals, from the MBL Marshview Farm weather station located in Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/a5224b92730c99c149d34d22ffdf92e1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=162&revision=4"
"knb-lter-pie.162.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Hopkinson, C. (2013i). Year 2008, meteorological data, 15 minute intervals, from the MBL Marshview Farm weather station located in Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/a5224b92730c99c149d34d22ffdf92e1"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=162&revision=4"
"knb-lter-pie.171.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013l). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f684d61a4d0b2f728df5a5cc4ead37a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=171&revision=4"
"knb-lter-pie.171.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013l). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f684d61a4d0b2f728df5a5cc4ead37a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=171&revision=4"
"knb-lter-pie.171.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013l). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f684d61a4d0b2f728df5a5cc4ead37a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=171&revision=4"
"knb-lter-pie.171.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013l). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4f684d61a4d0b2f728df5a5cc4ead37a"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=171&revision=4"
"knb-lter-pie.172.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013m). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4ed0a24976b882c8882fc9cf8eabc4ec"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=172&revision=4"
"knb-lter-pie.172.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013m). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4ed0a24976b882c8882fc9cf8eabc4ec"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=172&revision=4"
"knb-lter-pie.172.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013m). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4ed0a24976b882c8882fc9cf8eabc4ec"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=172&revision=4"
"knb-lter-pie.172.4"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2013m). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Forested Catchment (55% Forest + 19% Wetland), Cart Cr., Newbury, MA. ver 4. Environmental Data Initiative. https://doi.org/10.6073/pasta/4ed0a24976b882c8882fc9cf8eabc4ec"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=172&revision=4"
"knb-lter-pie.173.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014j). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/8874541393286525af94a172471dc9b7"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=173&revision=3"
"knb-lter-pie.173.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014j). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/8874541393286525af94a172471dc9b7"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=173&revision=3"
"knb-lter-pie.173.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014j). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/8874541393286525af94a172471dc9b7"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=173&revision=3"
"knb-lter-pie.173.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014j). Year 2008, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/8874541393286525af94a172471dc9b7"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=173&revision=3"
"knb-lter-pie.174.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014l). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/9baf54e4636773cd363499eeb5d53272"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=174&revision=3"
"knb-lter-pie.174.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014l). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/9baf54e4636773cd363499eeb5d53272"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=174&revision=3"
"knb-lter-pie.174.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014l). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/9baf54e4636773cd363499eeb5d53272"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=174&revision=3"
"knb-lter-pie.174.3"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014l). Year 2009, 15 Minute Measurements of Stage, Water Temperature in a Small Headwater Stream Draining Draining a Mainly Wetland Catchment (49% Wetlands/Swamp + 36% Forest), Bear Meadow Brook, Draining Cedar Swamp, Reading, MA. ver 3. Environmental Data Initiative. https://doi.org/10.6073/pasta/9baf54e4636773cd363499eeb5d53272"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=174&revision=3"
"knb-lter-pie.176.2"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014h). Year 2007, 10 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 2. Environmental Data Initiative. https://doi.org/10.6073/pasta/a61ec78c910355985a9ae58fd03d189d"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=176&revision=2"
"knb-lter-pie.176.2"	"EDI"						"lter"	"pie_im@mbl.edu"	"Wollheim, W. (2014h). Year 2007, 10 Minute Measurements of Stage in a Small Headwater Stream Draining a Highly Suburban Catchment (72% Residential), Saw Mill Brook, Burlington, MA. ver 2. Environmental Data Initiative. https://doi.org/10.6073/pasta/a61ec78c910355985a9ae58fd03d189d"	"https://portal.edirepository.org/nis/mapbrowse?scope=knb-lter-pie&identifier=176&revision=2"
